nct_id,name,city,country
NCT05472779,UPMC Passavant-McCandless,Pittsburgh,United States
NCT00397735,The Research Institute at Nationwide Children's Hospital,Columbus,United States
NCT01590017,"Clinical HIV Research Unit, a Division of the Wits Health Consortium (Pty) Ltd",Johannesburg,South Africa
NCT03178734,Atlantic Urogynecology Associates,Morristown,United States
NCT06310720,Alexandra Cohen Hospital for Women and Newborns,New York,United States
NCT06314113,"""Paolo Giaccone"" Hospital",Palermo,Italy
NCT00642070,University of Washington/Hall Health Primary Care Center,Seattle,United States
NCT01590017,University of Zimbabwe Clinical Research Centre / Parirenyatwa Hospital,Harare,Zimbabwe
NCT00041964,Univ of Alabama at Birmingham,Birmingham,United States
NCT05429346,"Division of Research, Kaiser Permanente Northern California",Oakland,United States
NCT04165252,Koc University Hospital,Istanbul,Turkey
NCT00041964,Los Angeles County Medical Center/USC,Los Angeles,United States
NCT00041964,UCLA School of Medicine,Los Angeles,United States
NCT00041964,"UCSD Mother, Child & Adolescent HIV Program",San Diego,United States
NCT00041964,San Francisco General Hosp,San Francisco,United States
NCT00041964,Univ of Florida- Health Science Ctr,Jacksonville,United States
NCT00041964,Emory Univ,Atlanta,United States
NCT04287504,"Medical University of Vienna, Dept. of Obstetrics and Gynecology",Vienna,Austria
NCT00041964,University of Hawaii,Honolulu,United States
NCT00041964,Northwestern University,Chicago,United States
NCT00041964,Cook County Hosp Core Ctr,Chicago,United States
NCT00021671,Megan Valentine,Research Triangle Park,United States
NCT00041964,Rush Presbyterian - Saint Luke's Med Ctr,Chicago,United States
NCT00041964,Chicago Childrens Memorial Hospital (Pediatric),Chicago,United States
NCT00041964,Indiana Univ Hosp,Indianapolis,United States
NCT00041964,Hutzel Hospital,Detroit,United States
NCT00041964,Childrens Hospital of Michigan,Detroit,United States
NCT00041964,Hennepin County Med Clinic,Minneapolis,United States
NCT00041964,Univ of Med & Dentistry of NJ/Univ Hosp,Newark,United States
NCT00041964,Jacobi Med Ctr,Bronx,United States
NCT00041964,NYU/Bellevue,"New York,",United States
NCT00041964,Columbia University,New York,United States
NCT00041964,State Univ of New York at Stony Brook,Stony Brook,United States
NCT00041964,Univ of North Carolina,Chapel Hill,United States
NCT00028145,Univ. of Alabama Birmingham NICHD CRS (5096),Birmingham,United States
NCT00041964,Duke Univ Med Ctr,Durham,United States
NCT00041964,Case Western Reserve Univ,Cleveland,United States
NCT00028145,University of South Alabama,Mobile,United States
NCT00028145,Phoenix Childrens Hospital,Phoenix,United States
NCT00028145,Long Beach Memorial (Pediatric),Long Beach,United States
NCT00028145,Miller Children's Hospital Long Beach (5093),Long Beach,United States
NCT00028145,Los Angeles County Medical Center/USC,Los Angeles,United States
NCT00028145,Usc La Nichd Crs (5048),Los Angeles,United States
NCT00028145,UCLA Med Ctr / Pediatric,Los Angeles,United States
NCT00028145,UCLA-Los Angeles/Brazil AIDS Consortium (LABAC) CR (3601),Los Angeles,United States
NCT00028145,"Univ of California, San Diego (4601)",San Diego,United States
NCT00028145,Univ. of California San Francisco NICHD CRS (5091),San Francisco,United States
NCT00028145,Harbor-UCLA Med Ctr (5045),Torrance,United States
NCT00028145,University of Colorado Denver NICHD CRS (5052),Denver,United States
NCT00028145,Connecticut Childrens Medical Center (Pediatric),Farmington,United States
NCT00028145,"University of Connecticut, Farmington",Farmington,United States
NCT00028145,Yale Univ School of Med,New Haven,United States
NCT00028145,Children's National Medical Center Washington DC NICHD CRS (5015),Washington,United States
NCT00028145,Washington Hospital Center NICHD CRS (5023),Washington,United States
NCT00028145,Howard Univ Hosp (5044),Washington,United States
NCT00028145,North Broward Hosp District,Fort Lauderdale,United States
NCT00028145,South Florida CDC Ft Lauderdale NICHD CRS (5055),Ft Lauderdal,United States
NCT00028145,University of Florida Jacksonville (5051),Jacksonville,United States
NCT00028145,Jackson Memorial Hosp,Miami,United States
NCT00028145,University of Miami Pediatric/Perinatal HIV/AIDS (4201),Miami,United States
NCT00028145,University of South Florida at Tampa (5018),St Petersburg,United States
NCT00028145,Med College of Georgia,Augusta,United States
NCT00028145,The Medical Center,Columbus,United States
NCT00028145,Womens & Childrens HIV Program,Chicago,United States
NCT00028145,Mt Sinai Hosp Med Ctr / Dept of Pediatrics,Chicago,United States
NCT00028145,Univ of Illinois,Chicago,United States
NCT00028145,Cook County Hospital,Chicago,United States
NCT00028145,Rush University Cook County Hospital NICHD CRS (5083),Chicago,United States
NCT00028145,Chicago Childrens Memorial Hosp (Pediatric),Chicago,United States
NCT00028145,Univ of Chicago Children's Hosp (4001),Chicago,United States
NCT00028145,Tulane University New Orleans (5095),New Orleans,United States
NCT00028145,Tulane-Lakeside Hospital,New Orleans,United States
NCT04998318,Kenya Medical Research Institute,Nairobi,Kenya
NCT00093054,University of Michigan,Ann Arbor,United States
NCT00028145,Tulane University Charity Hosp of New Orleans (7201),New Orleans,United States
NCT00028145,University of Maryland Baltimore NICHD CRS (5094),Baltimore,United States
NCT00028145,Johns Hopkins University NICHD CRS (5092),Baltimore,United States
NCT00028145,Children's Hospital of Boston NICHD CRS (5009),Boston,United States
NCT00028145,Boston Med Ctr (Pediatric) (5011),Boston,United States
NCT00028145,Brigham and Women's Hosp,Boston,United States
NCT00028145,Baystate Med Ctr of Springfield,Springfield,United States
NCT00028145,WNE Maternal Pediatric Adolescent AIDS CRS (7301),Worcester,United States
NCT00028145,Univ of Massachusetts Med School,Worcester,United States
NCT00028145,Hutzel Hospital (5089),Detroit,United States
NCT00028145,Wayne State University Detroit Children's Hosp of Michigan (5041),Detroit,United States
NCT00028145,St. Louis Children's Hosp,St. Louis,United States
NCT00028145,Univ of Medicine & Dentistry of New Jersey / Univ Hosp (P2802),Newark,United States
NCT00028145,New Jersey Medical School (2802),Newark,United States
NCT00028145,Univ of Med & Dentistry of New Jersey/Univ Hosp,Newark,United States
NCT00028145,Lincoln Medical & Mental Health Center,Bronx,United States
NCT00028145,Bronx-Lebanon Hospital IMPAACT (6901),Bronx,United States
NCT00028145,Jacobi Med. Ctr. Bronx NICHD CRS (5013),Bronx,United States
NCT00028145,Montefiore Medical / AECOM,Bronx,United States
NCT00028145,Children's Hospital at Downstate,Brooklyn,United States
NCT00028145,New York University NY (5012),New York,United States
NCT00028145,NYU/Bellevue Hospital,New York,United States
NCT00028145,Metropolitan Hosp Ctr (5003),New York,United States
NCT00028145,Columbia IMPAACT CRS (4101),New York,United States
NCT00028145,Univ of Rochester Med Ctr,Rochester,United States
NCT00028145,State Univ of New York at Stony Brook (5040),Stony Brook,United States
NCT00028145,SUNY Upstate Medical Univ,Syracuse,United States
NCT00028145,Duke Univ (Pediatric) (DUMC) (4701),Durham,United States
NCT00028145,Oregon Health and Science University,Portland,United States
NCT00028145,Hahnemann University Hospital (6706),Philadelphia,United States
NCT00028145,Hospital of the University of Pennsylvania,Philadelphia,United States
NCT00028145,The Children's Hospital of Philadelphia (6701),Philadelphia,United States
NCT00028145,"The Regional Med Ctr, Memphis (6502)",Memphis,United States
NCT00028145,"St. Jude Childrens Research Hosp, Memphis (6501)",Memphis,United States
NCT00028145,Vanderbilt Univ Med Ctr,Nashville,United States
NCT00028145,Texas Children's Hosp / Baylor Univ (3801),Houston,United States
NCT00028145,Univ of Washington Children's Hospital Seattle (5017),Seattle,United States
NCT00028145,Harborview Medical Center NICHD CRS (5027),Seattle,United States
NCT00028145,University of Washington NICHD CRS (5029),Seattle,United States
NCT00028145,University of Puerto Rico Pediatric HIV/AIDS (6601),San Juan,Puerto Rico
NCT00028145,San Juan City Hosp. PR NICHD CRS (5031),San Juan,Puerto Rico
NCT02366676,Samsung Medical Center,"Seoul,","Korea, Republic of"
NCT00213031,Chiang Rai Health Club,Chiang Rai,Thailand
NCT01359046,Mayo Clinic,Rochester,United States
NCT00070746,Health clinic,Hyderabad,Pakistan
NCT00216853,St. Joseph's Health Centre,London,Canada
NCT05553652,"Gastrounit, Copenhagen University Hospital Hvidovre",Hvidovre,Denmark
NCT00041964,MetroHealth Med Ctr,Cleveland,United States
NCT03519373,CHU Saint-Pierre,Brussels,Belgium
NCT03519373,HIS Etterbeek Ixelles,Ixelles,Belgium
NCT00041964,University of Pittsburgh,Pittsburgh,United States
NCT00041964,Miriam Hosp / Brown Univ,Providence,United States
NCT00041964,"The Regional Med Ctr, Memphis",Memphis,United States
NCT00046436,"Univ. of Pennsylvania Health System, Hosp. of the Univ. of Pennsylvania",Philadelphia,United States
NCT00041964,Comprehensive Care Clinic,Nashville,United States
NCT00041964,"University of Texas, Southwestern Medical Center",Dallas,United States
NCT00041964,Univ of Washington (Seattle),Seattle,United States
NCT00041964,San Juan City Hosp,San Juan,Puerto Rico
NCT04825093,Maria Jose Aguilar Cordero,Granada,Spain
NCT00054041,Gynecologic Oncology Group,Philadelphia,United States
NCT00158509,Service d'Hygiene du Centre Muraz,Bobo-Dioulasso,Burkina Faso
NCT00186082,Santa Clara Valley Medical Center,San Jose,United States
NCT05413811,Clinical HIV Research Unit Temba Lethu Wing Helen Joseph Hospital,Westdene,South Africa
NCT00186082,Stanford University School of Medicine,Stanford,United States
NCT05632705,Kalafong Provincial Tertiary Hospital,Pretoria,South Africa
NCT00194155,Hospital of the University of Pennsylvania,Philadelphia,United States
NCT00194311,Hospital of the University of Pennsylvania,Philadelphia,United States
NCT00669994,NA,Birmingham,United States
NCT00068120,"University of Washington, Hall Health Primary Care Center",Seattle,United States
NCT00239161,St. Boniface General Hospital,Winnipeg,Canada
NCT00239161,Health Sciences Centre,Winnipeg,Canada
NCT00239161,Misericordia Urgent Care,Winnipeg,Canada
NCT00239161,University of Manitoba,Winnipeg,Canada
NCT00669994,NA,Birmingham,United States
NCT00669994,NA,Pelham,United States
NCT00669994,NA,Phoenix,United States
NCT00669994,NA,Long Beach,United States
NCT00669994,NA,San Diego,United States
NCT00669994,NA,San Luis Obispo,United States
NCT00669994,NA,San Mateo,United States
NCT00669994,NA,Sylmar,United States
NCT00669994,NA,Yorba Linda,United States
NCT00669994,NA,Avon,United States
NCT00669994,NA,Clearwater,United States
NCT00669994,NA,Pembroke Pines,United States
NCT00669994,NA,Evansville,United States
NCT00669994,NA,Milford,United States
NCT00669994,NA,Royal Oak,United States
NCT00669994,NA,Elizabeth,United States
NCT00669994,NA,Holmdel,United States
NCT00669994,NA,Camillus,United States
NCT00669994,NA,Beaver,United States
NCT00669994,NA,Feasterville,United States
NCT00669994,NA,Hatboro,United States
NCT00669994,NA,Summerville,United States
NCT00669994,NA,San Antonio,United States
NCT00669994,NA,Murray,United States
NCT00669994,NA,Salt Lake City,United States
NCT00669994,NA,Salt Lake City,United States
NCT00669994,NA,Salt Lake City,United States
NCT00669994,NA,West Jordan,United States
NCT00669994,NA,Madison,United States
NCT00678028,Ha'Emek Medical Center,Afula,Israel
NCT04719754,Woman's Health Hospital - Assiut university,Assiut,Egypt
NCT00669994,NA,Laguna Hills,United States
NCT03789513,HIV day care center,Bobo-Dioulasso,Burkina Faso
NCT05603624,Eastern Virginia Medical School,Norfolk,United States
NCT04096820,Centre for Advanced Urological Research,Kingston,Canada
NCT03789513,Calmette Hospital,Phnom Penh,Cambodia
NCT03789513,CEPREF,Abidjan,Côte D'Ivoire
NCT03837015,Women's Health in Women's Hands,Toronto,Canada
NCT00087828,"Dept Medicinal Chemistry & Pharmacognosy, COP, UIC",Chicago,United States
NCT00305071,Min-Sheng General Hospital,Taoyuan City,Taiwan
NCT02309346,Hospital de Clínicas de Porto Alegre,Porto Alegre,Brazil
NCT03080389,Cleveland Clinic Florida,Weston,United States
NCT03497598,Kantonsspital Aarau,Aarau,Switzerland
NCT05334706,"Gynaecology Unit, Bellvitge University Hospital (HUB)",L'Hospitalet De Llobregat,Spain
NCT06002126,University of São Paulo,São Paulo,Brazil
NCT00121797,"Clinical microbiology, Hadassah Ein-Kerem Medical centre",Jerusalem,Israel
NCT00121797,Obs&Gyn Hadassah Ein-Kerem Medical center,Jerusalem,Israel
NCT05510830,Tongji Hospital affiliated to Tongji Medical College of Huazhong University of Science and Technology,Wuhan,China
NCT06002126,"National Institute of Public Health, Mexico",Cuernavaca,Mexico
NCT00701350,Banner Good Samaritan Hospital,Phoenix,United States
NCT05999851,"Cardiovascular Internal Medicine Unit, IRCCS University Hospital of Bologna, Bologna, Italy",Bologna,Italy
NCT00701350,Tucson Medical Center,Tucson,United States
NCT00701350,Good Samaritan Hospital,San Jose,United States
NCT00701350,Presbyterian St. Luke's Medical Center,Denver,United States
NCT05573334,Center for Urogynecology & Pelvic Reconstructive Surgery,Newark,United States
NCT04831086,Fundació Recerca Biomèdica Clínica,Barcelona,Spain
NCT00929526,GSK Investigational Site,Aomori,Japan
NCT00929526,GSK Investigational Site,Fukui,Japan
NCT00929526,GSK Investigational Site,Hiroshima,Japan
NCT00929526,GSK Investigational Site,Hiroshima,Japan
NCT00929526,GSK Investigational Site,Kagoshima,Japan
NCT00929526,GSK Investigational Site,Kagoshima,Japan
NCT00929526,GSK Investigational Site,Miyazaki,Japan
NCT00929526,GSK Investigational Site,Osaka,Japan
NCT00929526,GSK Investigational Site,Tokyo,Japan
NCT00929526,GSK Investigational Site,Tokyo,Japan
NCT00929526,GSK Investigational Site,Tokyo,Japan
NCT00929526,GSK Investigational Site,Tokyo,Japan
NCT00929526,GSK Investigational Site,Tokyo,Japan
NCT01450800,Duke University Medical Center,Durham,United States
NCT00093938,Women's Pavilion at Miller Children's Hospital (Long Beach Memorial Medical Center),Long Beach,United States
NCT00091130,University of California Medical Center At Irvine-Orange Campus,Orange,United States
NCT05580341,GuangXi Center for Diseases Control and Prevention,Nanning,China
NCT00093938,"University of California, Irvine Medical Center",Orange,United States
NCT01456962,University of Colorado,Aurora,United States
NCT00100061,"Bladder Care Centre, University of British Columbia",Vancouver,Canada
NCT04353141,University Hospitals Leuven,Leuven,Belgium
NCT04353141,University of Brescia,Brescia,Italy
NCT04353141,University of Foggia,Foggia,Italy
NCT04353141,University of Milan,Milan,Italy
NCT04353141,University of Parma,Parma,Italy
NCT04353141,Fondazione Policlinico Universitario A. Gemelli,Roma,Italy
NCT04353141,Queen Charlotte's & Chelsea Hospital,London,United Kingdom
NCT00352300,University of California Medical Center At Irvine-Orange Campus,Orange,United States
NCT04955717,University of Southern California,Los Angeles,United States
NCT04955717,DHMT Clinics,Gaborone,Botswana
NCT05022212,"FRESH (Females Rising through Education, Support and Health) Clinical Research Site",Durban,South Africa
NCT00352300,University of Iowa Hospitals and Clinics,Iowa City,United States
NCT00353743,Hospital de Clínias de Porto Alegre,Porto Alegre,Brazil
NCT00352300,Cooper Hospital University Medical Center,Camden,United States
NCT00352300,New York University Langone Medical Center,New York,United States
NCT00352300,Arthur G. James Cancer Hospital and Solove Research Institute at Ohio State University Medical Center,Columbus,United States
NCT00115388,St George's Hospital Medical School,London,United Kingdom
NCT00352300,Riverside Methodist Hospital,Columbus,United States
NCT00352300,Lake University Ireland Cancer Center,Mentor,United States
NCT00352300,Cancer Care Associates-Midtown,Tulsa,United States
NCT00352300,Women and Infants Hospital,Providence,United States
NCT03828994,Johns Hopkins School of Medicine,Baltimore,United States
NCT00352300,Fred Hutchinson Cancer Research Center/University of Washington Cancer Consortium,Seattle,United States
NCT00352300,University of Washington Medical Center,Seattle,United States
NCT00136370,Chris Hani Baragwanath Hospital,Soweto,South Africa
NCT02186145,Faculty of Medicine of ABC (FMABC),Santo André,Brazil
NCT01241110,Alzahra Maternity Hospital,Rasht,"Iran, Islamic Republic of"
NCT04095572,"Department of Gynecology, University Hospital Basel",Basel,Switzerland
NCT06253169,"CGOP, s.r.o.",Prague,Czechia
NCT06253169,"Department of Gynecology, Obstetrics and Neonatology, General University Hospital, First Faculty of Medicine, Charles University",Prague,Czechia
NCT04095572,"Department of Urology, University Hospital Basel",Basel,Switzerland
NCT05726318,Magee Women's Hospital of UPMC,Pittsburgh,United States
NCT05995106,Seoul National University Bundang Hospital,Seongnam,"Korea, Republic of"
NCT02845284,MUJHU CARE Ltd,Kampala,Uganda
NCT03838965,Hillel Yaffe Medical Center,Hadera,Israel
NCT05793970,University Hospital of Parma,Parma,Italy
NCT05793970,Fondazione Universitaria Policlinico Gemelli,Roma,Italy
NCT05793814,"Church &Dwight., Inc",Princeton,United States
NCT05613283,Peking University People's Hospital,Beijing,China
NCT05613283,Henan Cancer Hospital,Zhengzhou,China
NCT05613283,The Third Affiliated Hospital of Zhengzhou University,Zhengzhou,China
NCT05613283,Hunan Provincial Maternal and Child Health Care Hospital,Changsha,China
NCT05613283,Chengdu Women's and Children's Central Hospital,Chengdu,China
NCT03681678,Beaumont Hospital,Royal Oak,United States
NCT04910802,"Cancer prevention, screening, and counseling unit, Regional Cancer Center of Stockholm-Gotland",Stockholm,Sweden
NCT05613283,Women's Hospital School Of Medicine Zhejiang University,Hangzhou,China
NCT04519502,Columbia University-St. Luke's Hospital,New York,United States
NCT02946346,Pr Reynes,Montpellier,France
NCT04519502,University of Alabama - Birmingham,Birmingham,United States
NCT04519502,University of North Carolina-Chapel Hill,Chapel Hill,United States
NCT04519502,Northwestern University,Chicago,United States
NCT04519502,Case Western Reserve University,Cleveland,United States
NCT04519502,Ohio State University,Columbus,United States
NCT05908682,AWINSA,New Delhi,India
NCT04519502,Hospital of the University of Pennsylvania,Philadelphia,United States
NCT04519502,Magee Women's Hospital,Pittsburgh,United States
NCT04519502,Brown Univeristy,Providence,United States
NCT00536848,Sekou-Toure Regional Hospital,Mwanza,Tanzania
NCT04519502,University of Texas Medical Branch,Galveston,United States
NCT04519502,University of Texas - Houston,Houston,United States
NCT04519502,University of Utah Medical Center,Salt Lake City,United States
NCT04578015,The Ohio State University Wexner Medical Center OB/GYN Maternal and Fetal Medicine,Columbus,United States
NCT03142295,Leiden University Medical Center,Leiden,Netherlands
NCT03771651,"Stephenson Cancer Center, University of Oklahoma Health Sciences Center",Oklahoma City,United States
NCT00194142,Hospital of the University of Pennsylvania,Philadelphia,United States
NCT03176563,General Practice Schelp,Bremen,Germany
NCT04680325,University of Arkansas,Fayetteville,United States
NCT03176563,General Practice Dickow,Burgwedel,Germany
NCT03176563,General Practice Kiwit-Putzer,Burgwedel,Germany
NCT03176563,Hausarztpraxis Dr. Raby,Achim,Germany
NCT03176563,General Practice Aden,Braunschweig,Germany
NCT03176563,General Practice Scheffer,Braunschweig,Germany
NCT03176563,General Practice Coutelle,Bremen,Germany
NCT03176563,Praxis Zietz,Celle,Germany
NCT03176563,General Practice Keske,Göttingen,Germany
NCT03176563,General Practice Koch,Göttingen,Germany
NCT03176563,General Practice Kolb,Göttingen,Germany
NCT03176563,General Practice Lang,Göttingen,Germany
NCT03176563,General Practice Lückerath,Göttingen,Germany
NCT03176563,Praxisgemeinschaft Jacob / Kling,Göttingen,Germany
NCT03176563,"Institute of General Medicine, MHH Hannover",Hannover,Germany
NCT03176563,General Practice Barth,Hannover,Germany
NCT03176563,Praxis Dr. Egner,Hannover,Germany
NCT03176563,General Practice Löber,Hardegsen,Germany
NCT03176563,Gemeinschaftspraxis Dres Schlesier / Eckhardt,Heilbad Heiligenstadt,Germany
NCT03176563,Gemeinschaftspraxis Hartleb / Stöcking,Heilbad Heiligenstadt,Germany
NCT03176563,Praxis Dr. Koch,Heilbad Heiligenstadt,Germany
NCT03176563,Praxisgemeinschaft Seitz / Eckert,Herzberg Am Harz,Germany
NCT03176563,General Practice Wilde,Hildesheim,Germany
NCT03176563,General Practice Beverungen,Höxter,Germany
NCT03176563,Praxisgemeinschaft Stoltz / Raddatz,Höxter,Germany
NCT03176563,Gemeinschaftspraxis Kasperczyk / Schindewolf-Lensch,Isernhagen,Germany
NCT03176563,General Practice Franz,Katlenburg-Lindau,Germany
NCT03176563,Praxis Dr. Ohlendorf,Langenhagen,Germany
NCT03176563,General Practice Ertel,Langwedel,Germany
NCT03176563,General Practice Wehrbein,Lemforde,Germany
NCT03176563,General Practice Lindenblatt,Neustadt,Germany
NCT03176563,Hausarztzentrum Nörten,Nörten-Hardenberg,Germany
NCT03176563,General Practice Preiskorn,Rehburg-Loccum,Germany
NCT03176563,General Practice Meier-Ahrens,Rosdorf,Germany
NCT03176563,General Practice Woitschek,Salzgitter,Germany
NCT03176563,General Practice Beulshausen,Sattenhausen,Germany
NCT03176563,General Practice Schulte,Scheeßel,Germany
NCT03176563,General Practice Böttcher,Schwanewede,Germany
NCT03176563,General Practice Albrecht,Springe,Germany
NCT03176563,General Practice Wolf,Uslar,Germany
NCT03176563,General Practice Schmiemann,Verden,Germany
NCT03176563,General Practice Annweiler,Waake,Germany
NCT03176563,General Practice Stegemann,Wunstorf,Germany
NCT02840825,CHRU de Besançon,Besançon,France
NCT04629001,Medicine,Assiut,Egypt
NCT03176563,General Practice Kutzsche,Emmerthal,Germany
NCT03176563,Praxis Dr. Bahr,Gieboldehausen,Germany
NCT03176563,General Practice Müller,Gillersheim,Germany
NCT03176563,"Institute of General Medicine, University Medical Center Goettingen",Goettigen,Germany
NCT03008421,"Medical University of Vienna, Vienna General Hospital, Department of Obstetrics and Gynecology",Vienna,Austria
NCT00213018,"University of Cape Town, Department of Community Health",Cape Town,South Africa
NCT00213018,Medical University of Southern Africa,Soshanguve,South Africa
NCT02705495,Department of Gynecology/ Medical University of Graz,Graz,Austria
NCT06120205,Planned Parenthood Arizona,Tucson,United States
NCT06120205,Birmingham OBGYN / Alabama Clinical Therapeutics,Birmingham,United States
NCT01653392,Naval Health Research Center,San Diego,United States
NCT06035601,University of Pennsylvania,Philadelphia,United States
NCT06120205,Planned Parenthood Northern California,San Francisco,United States
NCT06120205,University of Colorado Anschutz Medical Campus,Aurora,United States
NCT06120205,Planned Parenthood Southern New England,New Haven,United States
NCT06120205,Yale University,New Haven,United States
NCT06120205,Woman's Hospital,Baton Rouge,United States
NCT06120205,Johns Hopkins University,Baltimore,United States
NCT06120205,Planned Parenthood League of Massachusetts,Boston,United States
NCT04792710,Kalafong Provincial Tertiary Hospital,Pretoria,South Africa
NCT01039545,"Institute for Infectious Diseases, University of Berne",Berne,Switzerland
NCT06120205,Planned Parenthood St. Louis Region,Saint Louis,United States
NCT06120205,Washington University,Saint Louis,United States
NCT06120205,New York University Langone Hospital,Mineola,United States
NCT06120205,Unified Women's Clinical Research Raleigh,Raleigh,United States
NCT06120205,Unified Women's Clinical Research - Lyndhurst,Winston-Salem,United States
NCT06120205,Planned Parenthood Gulf Coast,Houston,United States
NCT01640379,Johns Hopkins School of Medicine,Baltimore,United States
NCT06120205,University of Wisconsin - Madison,Madison,United States
NCT06281665,University of Pittsburgh Magee-Womens Hospital,Pittsburgh,United States
NCT05140941,The Christ Hospital,Cincinnati,United States
NCT00958295,JULIENNE Pascal,Louviers,France
NCT00214045,University of Wisconsin,Madison,United States
NCT05140941,The Ohio State University Wexner Medical Center,Columbus,United States
NCT05140941,"University of Pittsburgh, Magee Womens Hospital",Pittsburgh,United States
NCT05140941,University of Utah,Salt Lake City,United States
NCT06177236,Istanbul Unıversıty-Cerrahpasa,Istanbul,Turkey
NCT05140941,"Victoria Hospital, London Health Sciences Center",London,Canada
NCT05140941,"University Health Toronto, St Michaels Hospital",Toronto,Canada
NCT05140941,"Toronto General Hospital, University Health Network",Toronto,Canada
NCT00197561,Muhimibili University College of Health Scienes,Upanga,Tanzania
NCT04187144,GSK Investigational Site,Miami,United States
NCT04187144,GSK Investigational Site,Birmingham,United States
NCT04187144,GSK Investigational Site,Homewood,United States
NCT04187144,GSK Investigational Site,Huntsville,United States
NCT04187144,GSK Investigational Site,Gilbert,United States
NCT04187144,GSK Investigational Site,Peoria,United States
NCT04187144,GSK Investigational Site,Phoenix,United States
NCT04187144,GSK Investigational Site,La Mesa,United States
NCT04187144,GSK Investigational Site,Modesto,United States
NCT04187144,GSK Investigational Site,Northridge,United States
NCT04187144,GSK Investigational Site,Sacramento,United States
NCT04187144,GSK Investigational Site,Valencia,United States
NCT04187144,GSK Investigational Site,Washington,United States
NCT04187144,GSK Investigational Site,Apollo Beach,United States
NCT04187144,GSK Investigational Site,Boynton Beach,United States
NCT04187144,GSK Investigational Site,Clearwater,United States
NCT04187144,GSK Investigational Site,Coconut Creek,United States
NCT04187144,GSK Investigational Site,Gainesville,United States
NCT04187144,GSK Investigational Site,Hialeah,United States
NCT04187144,GSK Investigational Site,Lake Worth,United States
NCT04187144,GSK Investigational Site,Leesburg,United States
NCT06231056,Department of Obstetrics and Gynecology PERUGIA HOSPITAL,Perugia,Italy
NCT04187144,GSK Investigational Site,New York,United States
NCT04187144,GSK Investigational Site,Cary,United States
NCT04187144,GSK Investigational Site,Wilmington,United States
NCT04187144,GSK Investigational Site,Winston-Salem,United States
NCT04187144,GSK Investigational Site,Fargo,United States
NCT04187144,GSK Investigational Site,Cincinnati,United States
NCT04187144,GSK Investigational Site,Columbus,United States
NCT04187144,GSK Investigational Site,Columbus,United States
NCT04187144,GSK Investigational Site,Columbus,United States
NCT04187144,GSK Investigational Site,Dayton,United States
NCT04187144,GSK Investigational Site,Eugene,United States
NCT04187144,GSK Investigational Site,Bala-Cynwyd,United States
NCT04187144,GSK Investigational Site,Mesquite,United States
NCT04187144,GSK Investigational Site,Missouri City,United States
NCT04187144,GSK Investigational Site,North Richland Hills,United States
NCT04187144,GSK Investigational Site,Plano,United States
NCT04187144,GSK Investigational Site,San Antonio,United States
NCT04187144,GSK Investigational Site,San Antonio,United States
NCT04187144,GSK Investigational Site,San Antonio,United States
NCT04187144,GSK Investigational Site,Bountiful,United States
NCT04187144,GSK Investigational Site,Saint George,United States
NCT04187144,GSK Investigational Site,Salt Lake City,United States
NCT04187144,GSK Investigational Site,Richmond,United States
NCT04187144,GSK Investigational Site,Richmond,United States
NCT04187144,GSK Investigational Site,Maroubra,Australia
NCT04187144,GSK Investigational Site,Sydney,Australia
NCT04187144,GSK Investigational Site,Tarragindi,Australia
NCT04187144,GSK Investigational Site,Gabrovo,Bulgaria
NCT04187144,GSK Investigational Site,Haskovo,Bulgaria
NCT04187144,GSK Investigational Site,Kyustendil,Bulgaria
NCT04187144,GSK Investigational Site,Montana,Bulgaria
NCT04187144,GSK Investigational Site,Pleven,Bulgaria
NCT04187144,GSK Investigational Site,Ruse,Bulgaria
NCT04187144,GSK Investigational Site,Shumen,Bulgaria
NCT04187144,GSK Investigational Site,Sofia,Bulgaria
NCT04187144,GSK Investigational Site,Stara Zagora,Bulgaria
NCT04187144,GSK Investigational Site,Targovisthe,Bulgaria
NCT04187144,GSK Investigational Site,Aurangabad,India
NCT04187144,GSK Investigational Site,Chandrapur,India
NCT04187144,GSK Investigational Site,Hyderabad,India
NCT04187144,GSK Investigational Site,Philadelphia,United States
NCT04187144,GSK Investigational Site,Greenville,United States
NCT04187144,GSK Investigational Site,Lancaster,United States
NCT04187144,GSK Investigational Site,Union,United States
NCT04187144,GSK Investigational Site,Milan,United States
NCT04187144,GSK Investigational Site,New Tazewell,United States
NCT04187144,GSK Investigational Site,Austin,United States
NCT04187144,GSK Investigational Site,Austin,United States
NCT04187144,GSK Investigational Site,Houston,United States
NCT04187144,GSK Investigational Site,Katy,United States
NCT04187144,GSK Investigational Site,Mumbai,India
NCT04187144,GSK Investigational Site,Nagpur,India
NCT04187144,GSK Investigational Site,Nagpur,India
NCT04187144,GSK Investigational Site,Nashik,India
NCT04187144,GSK Investigational Site,New Delhi,India
NCT04187144,GSK Investigational Site,Pune,India
NCT04187144,GSK Investigational Site,Rajkot,India
NCT04187144,GSK Investigational Site,Surat,India
NCT04187144,GSK Investigational Site,Ansan-si,"Korea, Republic of"
NCT04187144,GSK Investigational Site,"Goyang-si, Gyeonggi-do","Korea, Republic of"
NCT04187144,GSK Investigational Site,"Hwasun-gun, Jeollanam-do","Korea, Republic of"
NCT04187144,GSK Investigational Site,Incheon,"Korea, Republic of"
